,Unnamed: 0,user1,user2,user1_phase,user2_phase,similarity,temp,stage,dist_search,type,Unnamed: 0.1,username1,username2,link1,link2,ssim,features2d,link1_change,link2_change,ssim_exp,group,Unnamed: 0.1.1,ssim_exp_scale
546,9,,,,,,,1,0.607,complete,165.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/JamerMejiaGarcia/webapp_phase1/index.html,http://www.ironhacks.com/preview/JamerMejiaGarcia/webapp_phase2/index.html,39.3,100.0,JamerMejiaGarcia,JamerMejiaGarcia,60.7,2.0,,
547,10,,,,,,,1,0.01,complete,192.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Jfcastroh/webapp_phase1/index.html,http://www.ironhacks.com/preview/Jfcastroh/webapp_phase2/index.html,100.0,100.0,Jfcastroh,Jfcastroh,0.0,2.0,,
548,11,,,,,,,1,0.642,complete,219.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/LauraMolina/webapp_phase1/index.html,http://www.ironhacks.com/preview/LauraMolina/webapp_phase2/index.html,35.8,100.0,LauraMolina,LauraMolina,64.2,2.0,,
549,12,,,,,,,1,0.678,complete,246.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/RafaelCruz15/webapp_phase1/index.html,http://www.ironhacks.com/preview/RafaelCruz15/webapp_phase2/index.html,32.2,97.0,RafaelCruz15,RafaelCruz15,67.8,2.0,,
550,13,,,,,,,1,0.627,complete,273.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/adcorredorm/webapp_phase1/index.html,http://www.ironhacks.com/preview/adcorredorm/webapp_phase2/index.html,37.3,97.0,adcorredorm,adcorredorm,62.7,2.0,,
551,14,,,,,,,1,0.01,complete,300.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/alebautis/webapp_phase1/index.html,http://www.ironhacks.com/preview/alebautis/webapp_phase2/index.html,100.0,100.0,alebautis,alebautis,0.0,2.0,,
552,15,,,,,,,1,0.479,complete,327.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/ayperezc/webapp_phase1/index.html,http://www.ironhacks.com/preview/ayperezc/webapp_phase2/index.html,52.1,54.2,ayperezc,ayperezc,47.9,2.0,,
553,16,,,,,,,1,0.01,complete,354.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/bfprietoc/webapp_phase1/index.html,http://www.ironhacks.com/preview/bfprietoc/webapp_phase2/index.html,100.0,100.0,bfprietoc,bfprietoc,0.0,2.0,,
554,17,,,,,,,1,0.883,complete,381.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/biherrerap/webapp_phase1/index.html,http://www.ironhacks.com/preview/biherrerap/webapp_phase2/index.html,11.7,100.0,biherrerap,biherrerap,88.3,2.0,,
555,18,,,,,,,1,0.84,complete,408.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/dahrojasca/webapp_phase1/index.html,http://www.ironhacks.com/preview/dahrojasca/webapp_phase2/index.html,16.0,100.0,dahrojasca,dahrojasca,84.0,2.0,,
556,19,,,,,,,1,0.561,complete,435.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/davideperdomo/webapp_phase1/index.html,http://www.ironhacks.com/preview/davideperdomo/webapp_phase2/index.html,43.9,100.0,davideperdomo,davideperdomo,56.1,2.0,,
557,20,,,,,,,1,0.439,complete,462.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/frnkbs/webapp_phase1/index.html,http://www.ironhacks.com/preview/frnkbs/webapp_phase2/index.html,56.1,100.0,frnkbs,frnkbs,43.9,2.0,,
558,21,,,,,,,1,0.01,complete,489.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/gahormigag/webapp_phase1/index.html,http://www.ironhacks.com/preview/gahormigag/webapp_phase2/index.html,100.0,100.0,gahormigag,gahormigag,0.0,2.0,,
559,22,,,,,,,1,0.01,complete,517.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/ironhacktech2/webapp_phase1/index.html,http://www.ironhacks.com/preview/ironhacktech2/webapp_phase2/index.html,100.0,100.0,ironhacktech2,ironhacktech2,0.0,2.0,,
560,23,,,,,,,1,0.049,complete,544.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jannMorenoJ/webapp_phase1/index.html,http://www.ironhacks.com/preview/jannMorenoJ/webapp_phase2/index.html,95.1,100.0,jannMorenoJ,jannMorenoJ,4.900000000000006,2.0,,
561,24,,,,,,,1,0.942,complete,571.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jdgaitanf/webapp_phase1/index.html,http://www.ironhacks.com/preview/jdgaitanf/webapp_phase2/index.html,5.8,77.0,jdgaitanf,jdgaitanf,94.2,2.0,,
562,25,,,,,,,1,0.58,complete,598.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/nikolasto/webapp_phase1/index.html,http://www.ironhacks.com/preview/nikolasto/webapp_phase2/index.html,42.0,97.2,nikolasto,nikolasto,58.0,2.0,,
563,26,,,,,,,1,0.659,complete,625.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/pahigueraf/webapp_phase1/index.html,http://www.ironhacks.com/preview/pahigueraf/webapp_phase2/index.html,34.1,96.5,pahigueraf,pahigueraf,65.9,2.0,,
564,27,,,,,,,1,0.724,complete,652.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/sarguellesr/webapp_phase1/index.html,http://www.ironhacks.com/preview/sarguellesr/webapp_phase2/index.html,27.6,27.3,sarguellesr,sarguellesr,72.4,2.0,,
565,28,,,,,,,1,0.985,complete,679.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/uxjudges1/webapp_phase1/index.html,http://www.ironhacks.com/preview/uxjudges1/webapp_phase2/index.html,1.5,100.0,uxjudges1,uxjudges1,98.5,2.0,,
566,29,,,,,,,1,0.01,complete,706.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/uxjudges/webapp_phase1/index.html,http://www.ironhacks.com/preview/uxjudges/webapp_phase2/index.html,100.0,100.0,uxjudges,uxjudges,0.0,2.0,,
567,30,,,,,,,1,0.01,complete,733.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/vvargasd/webapp_phase1/index.html,http://www.ironhacks.com/preview/vvargasd/webapp_phase2/index.html,100.0,100.0,vvargasd,vvargasd,0.0,2.0,,
568,66,,,,,,,2,0.01,complete,1552.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Acreed21/webapp_phase2/index.html,http://www.ironhacks.com/preview/Acreed21/webapp_phase3/index.html,100.0,100.0,Acreed21,Acreed21,0.0,2.0,,
569,67,,,,,,,2,0.746,complete,1579.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Camiioo/webapp_phase2/index.html,http://www.ironhacks.com/preview/Camiioo/webapp_phase3/index.html,25.4,100.0,Camiioo,Camiioo,74.6,2.0,,
570,68,,,,,,,2,0.894,complete,1606.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/FredyRosero/webapp_phase2/index.html,http://www.ironhacks.com/preview/FredyRosero/webapp_phase3/index.html,10.6,100.0,FredyRosero,FredyRosero,89.4,2.0,,
571,69,,,,,,,2,0.01,complete,1633.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/JamerMejiaGarcia/webapp_phase2/index.html,http://www.ironhacks.com/preview/JamerMejiaGarcia/webapp_phase3/index.html,100.0,100.0,JamerMejiaGarcia,JamerMejiaGarcia,0.0,2.0,,
572,70,,,,,,,2,0.01,complete,1660.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Jfcastroh/webapp_phase2/index.html,http://www.ironhacks.com/preview/Jfcastroh/webapp_phase3/index.html,100.0,100.0,Jfcastroh,Jfcastroh,0.0,2.0,,
573,71,,,,,,,2,0.01,complete,1687.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/LauraMolina/webapp_phase2/index.html,http://www.ironhacks.com/preview/LauraMolina/webapp_phase3/index.html,100.0,100.0,LauraMolina,LauraMolina,0.0,2.0,,
574,72,,,,,,,2,0.341,complete,1714.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/RafaelCruz15/webapp_phase2/index.html,http://www.ironhacks.com/preview/RafaelCruz15/webapp_phase3/index.html,65.9,100.0,RafaelCruz15,RafaelCruz15,34.099999999999994,2.0,,
575,73,,,,,,,2,0.01,complete,1741.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/adcorredorm/webapp_phase2/index.html,http://www.ironhacks.com/preview/adcorredorm/webapp_phase3/index.html,100.0,100.0,adcorredorm,adcorredorm,0.0,2.0,,
576,74,,,,,,,2,0.01,complete,1768.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/alebautis/webapp_phase2/index.html,http://www.ironhacks.com/preview/alebautis/webapp_phase3/index.html,100.0,100.0,alebautis,alebautis,0.0,2.0,,
577,75,,,,,,,2,0.01,complete,1795.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/ayperezc/webapp_phase2/index.html,http://www.ironhacks.com/preview/ayperezc/webapp_phase3/index.html,100.0,100.0,ayperezc,ayperezc,0.0,2.0,,
578,76,,,,,,,2,0.01,complete,1822.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/bfprietoc/webapp_phase2/index.html,http://www.ironhacks.com/preview/bfprietoc/webapp_phase3/index.html,100.0,100.0,bfprietoc,bfprietoc,0.0,2.0,,
579,77,,,,,,,2,0.01,complete,1849.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/biherrerap/webapp_phase2/index.html,http://www.ironhacks.com/preview/biherrerap/webapp_phase3/index.html,100.0,100.0,biherrerap,biherrerap,0.0,2.0,,
580,78,,,,,,,2,0.579,complete,1876.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/dahrojasca/webapp_phase2/index.html,http://www.ironhacks.com/preview/dahrojasca/webapp_phase3/index.html,42.1,100.0,dahrojasca,dahrojasca,57.9,2.0,,
581,79,,,,,,,2,0.408,complete,1903.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/davideperdomo/webapp_phase2/index.html,http://www.ironhacks.com/preview/davideperdomo/webapp_phase3/index.html,59.2,100.0,davideperdomo,davideperdomo,40.8,2.0,,
582,80,,,,,,,2,0.439,complete,1930.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/frnkbs/webapp_phase2/index.html,http://www.ironhacks.com/preview/frnkbs/webapp_phase3/index.html,56.1,100.0,frnkbs,frnkbs,43.9,2.0,,
583,81,,,,,,,2,0.01,complete,1957.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/gahormigag/webapp_phase2/index.html,http://www.ironhacks.com/preview/gahormigag/webapp_phase3/index.html,100.0,100.0,gahormigag,gahormigag,0.0,2.0,,
584,82,,,,,,,2,0.549,complete,1984.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/gimg1859/webapp_phase2/index.html,http://www.ironhacks.com/preview/gimg1859/webapp_phase3/index.html,45.1,100.0,gimg1859,gimg1859,54.9,2.0,,
585,83,,,,,,,2,0.01,complete,2011.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/ironhacktech2/webapp_phase2/index.html,http://www.ironhacks.com/preview/ironhacktech2/webapp_phase3/index.html,100.0,100.0,ironhacktech2,ironhacktech2,0.0,2.0,,
586,84,,,,,,,2,0.719,complete,2038.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jannMorenoJ/webapp_phase2/index.html,http://www.ironhacks.com/preview/jannMorenoJ/webapp_phase3/index.html,28.1,100.0,jannMorenoJ,jannMorenoJ,71.9,2.0,,
587,85,,,,,,,2,0.57,complete,2065.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jdgaitanf/webapp_phase2/index.html,http://www.ironhacks.com/preview/jdgaitanf/webapp_phase3/index.html,43.0,72.5,jdgaitanf,jdgaitanf,57.0,2.0,,
588,86,,,,,,,2,0.419,complete,2092.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/nikolasto/webapp_phase2/index.html,http://www.ironhacks.com/preview/nikolasto/webapp_phase3/index.html,58.1,94.3,nikolasto,nikolasto,41.9,2.0,,
589,87,,,,,,,2,0.647,complete,2119.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/pahigueraf/webapp_phase2/index.html,http://www.ironhacks.com/preview/pahigueraf/webapp_phase3/index.html,35.3,57.0,pahigueraf,pahigueraf,64.7,2.0,,
590,88,,,,,,,2,0.19,complete,2146.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/sarguellesr/webapp_phase2/index.html,http://www.ironhacks.com/preview/sarguellesr/webapp_phase3/index.html,81.0,100.0,sarguellesr,sarguellesr,19.0,2.0,,
591,89,,,,,,,2,0.01,complete,2173.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/uxjudges1/webapp_phase2/index.html,http://www.ironhacks.com/preview/uxjudges1/webapp_phase3/index.html,100.0,100.0,uxjudges1,uxjudges1,0.0,2.0,,
592,90,,,,,,,2,0.01,complete,2200.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/uxjudges/webapp_phase2/index.html,http://www.ironhacks.com/preview/uxjudges/webapp_phase3/index.html,100.0,100.0,uxjudges,uxjudges,0.0,2.0,,
593,91,,,,,,,2,0.01,complete,2227.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/vvargasd/webapp_phase2/index.html,http://www.ironhacks.com/preview/vvargasd/webapp_phase3/index.html,100.0,100.0,vvargasd,vvargasd,0.0,2.0,,
594,130,,,,,,,3,0.002,complete,3089.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Acreed21/webapp_phase3/index.html,http://www.ironhacks.com/preview/Acreed21/webapp_phase4/index.html,99.8,100.0,Acreed21,Acreed21,0.2000000000000028,2.0,,
595,131,,,,,,,3,0.636,complete,3116.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Camiioo/webapp_phase3/index.html,http://www.ironhacks.com/preview/Camiioo/webapp_phase4/index.html,36.4,100.0,Camiioo,Camiioo,63.6,2.0,,
596,132,,,,,,,3,0.149,complete,3143.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/FredyRosero/webapp_phase3/index.html,http://www.ironhacks.com/preview/FredyRosero/webapp_phase4/index.html,85.1,100.0,FredyRosero,FredyRosero,14.900000000000006,2.0,,
597,133,,,,,,,3,0.01,complete,3170.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/JamerMejiaGarcia/webapp_phase3/index.html,http://www.ironhacks.com/preview/JamerMejiaGarcia/webapp_phase4/index.html,100.0,100.0,JamerMejiaGarcia,JamerMejiaGarcia,0.0,2.0,,
598,134,,,,,,,3,0.707,complete,3197.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Jfcastroh/webapp_phase3/index.html,http://www.ironhacks.com/preview/Jfcastroh/webapp_phase4/index.html,29.3,100.0,Jfcastroh,Jfcastroh,70.7,2.0,,
599,135,,,,,,,3,0.084,complete,3224.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/LauraMolina/webapp_phase3/index.html,http://www.ironhacks.com/preview/LauraMolina/webapp_phase4/index.html,91.6,100.0,LauraMolina,LauraMolina,8.400000000000006,2.0,,
600,136,,,,,,,3,0.01,complete,3251.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/RafaelCruz15/webapp_phase3/index.html,http://www.ironhacks.com/preview/RafaelCruz15/webapp_phase4/index.html,100.0,100.0,RafaelCruz15,RafaelCruz15,0.0,2.0,,
601,137,,,,,,,3,0.01,complete,3278.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/adcorredorm/webapp_phase3/index.html,http://www.ironhacks.com/preview/adcorredorm/webapp_phase4/index.html,100.0,100.0,adcorredorm,adcorredorm,0.0,2.0,,
602,138,,,,,,,3,0.01,complete,3305.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/alebautis/webapp_phase3/index.html,http://www.ironhacks.com/preview/alebautis/webapp_phase4/index.html,100.0,100.0,alebautis,alebautis,0.0,2.0,,
603,139,,,,,,,3,0.18,complete,3332.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/ayperezc/webapp_phase3/index.html,http://www.ironhacks.com/preview/ayperezc/webapp_phase4/index.html,82.0,99.0,ayperezc,ayperezc,18.0,2.0,,
604,140,,,,,,,3,0.01,complete,3359.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/bfprietoc/webapp_phase3/index.html,http://www.ironhacks.com/preview/bfprietoc/webapp_phase4/index.html,100.0,100.0,bfprietoc,bfprietoc,0.0,2.0,,
605,141,,,,,,,3,0.662,complete,3386.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/biherrerap/webapp_phase3/index.html,http://www.ironhacks.com/preview/biherrerap/webapp_phase4/index.html,33.8,100.0,biherrerap,biherrerap,66.2,2.0,,
606,142,,,,,,,3,0.579,complete,3413.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/dahrojasca/webapp_phase3/index.html,http://www.ironhacks.com/preview/dahrojasca/webapp_phase4/index.html,42.1,100.0,dahrojasca,dahrojasca,57.9,2.0,,
607,143,,,,,,,3,0.272,complete,3440.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/davideperdomo/webapp_phase3/index.html,http://www.ironhacks.com/preview/davideperdomo/webapp_phase4/index.html,72.8,100.0,davideperdomo,davideperdomo,27.200000000000003,2.0,,
608,144,,,,,,,3,0.257,complete,3467.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/frnkbs/webapp_phase3/index.html,http://www.ironhacks.com/preview/frnkbs/webapp_phase4/index.html,74.3,95.0,frnkbs,frnkbs,25.700000000000003,2.0,,
609,145,,,,,,,3,0.01,complete,3494.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/gahormigag/webapp_phase3/index.html,http://www.ironhacks.com/preview/gahormigag/webapp_phase4/index.html,100.0,100.0,gahormigag,gahormigag,0.0,2.0,,
610,146,,,,,,,3,0.01,complete,3521.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/gimg1859/webapp_phase3/index.html,http://www.ironhacks.com/preview/gimg1859/webapp_phase4/index.html,100.0,100.0,gimg1859,gimg1859,0.0,2.0,,
611,147,,,,,,,3,0.131,complete,3548.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/ironhacktech2/webapp_phase3/index.html,http://www.ironhacks.com/preview/ironhacktech2/webapp_phase4/index.html,86.9,100.0,ironhacktech2,ironhacktech2,13.099999999999994,2.0,,
612,148,,,,,,,3,0.01,complete,3575.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jannMorenoJ/webapp_phase3/index.html,http://www.ironhacks.com/preview/jannMorenoJ/webapp_phase4/index.html,100.0,100.0,jannMorenoJ,jannMorenoJ,0.0,2.0,,
613,149,,,,,,,3,0.59,complete,3602.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jdgaitanf/webapp_phase3/index.html,http://www.ironhacks.com/preview/jdgaitanf/webapp_phase4/index.html,41.0,100.0,jdgaitanf,jdgaitanf,59.0,2.0,,
614,150,,,,,,,3,0.671,complete,3629.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/nikolasto/webapp_phase3/index.html,http://www.ironhacks.com/preview/nikolasto/webapp_phase4/index.html,32.9,100.0,nikolasto,nikolasto,67.1,2.0,,
615,151,,,,,,,3,0.01,complete,3656.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/pahigueraf/webapp_phase3/index.html,http://www.ironhacks.com/preview/pahigueraf/webapp_phase4/index.html,100.0,100.0,pahigueraf,pahigueraf,0.0,2.0,,
616,152,,,,,,,3,0.01,complete,3683.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/sarguellesr/webapp_phase3/index.html,http://www.ironhacks.com/preview/sarguellesr/webapp_phase4/index.html,100.0,100.0,sarguellesr,sarguellesr,0.0,2.0,,
617,153,,,,,,,3,0.01,complete,3710.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/uxjudges1/webapp_phase3/index.html,http://www.ironhacks.com/preview/uxjudges1/webapp_phase4/index.html,100.0,100.0,uxjudges1,uxjudges1,0.0,2.0,,
618,154,,,,,,,3,0.01,complete,3737.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/uxjudges/webapp_phase3/index.html,http://www.ironhacks.com/preview/uxjudges/webapp_phase4/index.html,100.0,100.0,uxjudges,uxjudges,0.0,2.0,,
619,155,,,,,,,3,0.01,complete,3764.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/vvargasd/webapp_phase3/index.html,http://www.ironhacks.com/preview/vvargasd/webapp_phase4/index.html,100.0,100.0,vvargasd,vvargasd,0.0,2.0,,
620,193,,,,,,,4,0.664,complete,4605.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Acreed21/webapp_phase4/index.html,http://www.ironhacks.com/preview/Acreed21/webapp_phase5/index.html,33.6,100.0,Acreed21,Acreed21,66.4,2.0,,
621,194,,,,,,,4,0.539,complete,4632.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Camiioo/webapp_phase4/index.html,http://www.ironhacks.com/preview/Camiioo/webapp_phase5/index.html,46.1,50.4,Camiioo,Camiioo,53.9,2.0,,
622,195,,,,,,,4,0.494,complete,4659.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/FredyRosero/webapp_phase4/index.html,http://www.ironhacks.com/preview/FredyRosero/webapp_phase5/index.html,50.6,100.0,FredyRosero,FredyRosero,49.4,2.0,,
623,196,,,,,,,4,0.01,complete,4686.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/JamerMejiaGarcia/webapp_phase4/index.html,http://www.ironhacks.com/preview/JamerMejiaGarcia/webapp_phase5/index.html,100.0,100.0,JamerMejiaGarcia,JamerMejiaGarcia,0.0,2.0,,
624,197,,,,,,,4,0.01,complete,4713.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Jfcastroh/webapp_phase4/index.html,http://www.ironhacks.com/preview/Jfcastroh/webapp_phase5/index.html,100.0,100.0,Jfcastroh,Jfcastroh,0.0,2.0,,
625,198,,,,,,,4,0.085,complete,4740.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/LauraMolina/webapp_phase4/index.html,http://www.ironhacks.com/preview/LauraMolina/webapp_phase5/index.html,91.5,100.0,LauraMolina,LauraMolina,8.5,2.0,,
626,199,,,,,,,4,0.539,complete,4767.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/RafaelCruz15/webapp_phase4/index.html,http://www.ironhacks.com/preview/RafaelCruz15/webapp_phase5/index.html,46.1,96.0,RafaelCruz15,RafaelCruz15,53.9,2.0,,
627,200,,,,,,,4,0.323,complete,4794.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/adcorredorm/webapp_phase4/index.html,http://www.ironhacks.com/preview/adcorredorm/webapp_phase5/index.html,67.7,100.0,adcorredorm,adcorredorm,32.3,2.0,,
628,201,,,,,,,4,0.01,complete,4821.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/alebautis/webapp_phase4/index.html,http://www.ironhacks.com/preview/alebautis/webapp_phase5/index.html,100.0,100.0,alebautis,alebautis,0.0,2.0,,
629,202,,,,,,,4,0.01,complete,4848.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/ayperezc/webapp_phase4/index.html,http://www.ironhacks.com/preview/ayperezc/webapp_phase5/index.html,100.0,100.0,ayperezc,ayperezc,0.0,2.0,,
630,203,,,,,,,4,0.01,complete,4875.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/bfprietoc/webapp_phase4/index.html,http://www.ironhacks.com/preview/bfprietoc/webapp_phase5/index.html,100.0,100.0,bfprietoc,bfprietoc,0.0,2.0,,
631,204,,,,,,,4,0.119,complete,4902.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/biherrerap/webapp_phase4/index.html,http://www.ironhacks.com/preview/biherrerap/webapp_phase5/index.html,88.1,100.0,biherrerap,biherrerap,11.900000000000006,2.0,,
632,205,,,,,,,4,0.875,complete,4929.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/dahrojasca/webapp_phase4/index.html,http://www.ironhacks.com/preview/dahrojasca/webapp_phase5/index.html,12.5,100.0,dahrojasca,dahrojasca,87.5,2.0,,
633,206,,,,,,,4,0.242,complete,4956.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/davideperdomo/webapp_phase4/index.html,http://www.ironhacks.com/preview/davideperdomo/webapp_phase5/index.html,75.8,100.0,davideperdomo,davideperdomo,24.200000000000003,2.0,,
634,207,,,,,,,4,0.348,complete,4983.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/frnkbs/webapp_phase4/index.html,http://www.ironhacks.com/preview/frnkbs/webapp_phase5/index.html,65.2,100.0,frnkbs,frnkbs,34.8,2.0,,
635,208,,,,,,,4,0.01,complete,5010.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/gahormigag/webapp_phase4/index.html,http://www.ironhacks.com/preview/gahormigag/webapp_phase5/index.html,100.0,100.0,gahormigag,gahormigag,0.0,2.0,,
636,209,,,,,,,4,0.672,complete,5037.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/gimg1859/webapp_phase4/index.html,http://www.ironhacks.com/preview/gimg1859/webapp_phase5/index.html,32.8,100.0,gimg1859,gimg1859,67.2,2.0,,
637,210,,,,,,,4,0.131,complete,5064.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/ironhacktech2/webapp_phase4/index.html,http://www.ironhacks.com/preview/ironhacktech2/webapp_phase5/index.html,86.9,100.0,ironhacktech2,ironhacktech2,13.099999999999994,2.0,,
638,211,,,,,,,4,0.01,complete,5091.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jannMorenoJ/webapp_phase4/index.html,http://www.ironhacks.com/preview/jannMorenoJ/webapp_phase5/index.html,100.0,100.0,jannMorenoJ,jannMorenoJ,0.0,2.0,,
639,212,,,,,,,4,0.59,complete,5118.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jdgaitanf/webapp_phase4/index.html,http://www.ironhacks.com/preview/jdgaitanf/webapp_phase5/index.html,41.0,100.0,jdgaitanf,jdgaitanf,59.0,2.0,,
640,213,,,,,,,4,0.01,complete,5145.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/nikolasto/webapp_phase4/index.html,http://www.ironhacks.com/preview/nikolasto/webapp_phase5/index.html,100.0,100.0,nikolasto,nikolasto,0.0,2.0,,
641,214,,,,,,,4,0.304,complete,5172.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/pahigueraf/webapp_phase4/index.html,http://www.ironhacks.com/preview/pahigueraf/webapp_phase5/index.html,69.6,100.0,pahigueraf,pahigueraf,30.40000000000001,2.0,,
