,username,dist_search,stage,type
3849,gshowal,0.0,2,complete
3850,gshowal,0.0,2,complete
3851,hihms,0.0,2,complete
3852,hihms,0.0,2,complete
3853,jmamaril25,0.0,2,complete
3854,jmamaril25,0.0,2,complete
3855,jmhunter4711,0.0,2,complete
3856,jmhunter4711,0.0,2,complete
3857,ko68,0.0,2,complete
3858,ko68,0.0,2,complete
3859,laurarotger,0.0,2,complete
3860,laurarotger,0.0,2,complete
3861,laurenjank,0.0,2,complete
3862,laurenjank,0.0,2,complete
3863,lennwgs,0.0,2,complete
3864,lennwgs,0.0,2,complete
3865,littlex2015,0.0,2,complete
3866,littlex2015,0.0,2,complete
3867,matson3,0.0,2,complete
3868,matson3,0.0,2,complete
3869,mdecloedt,0.0,2,complete
3870,mdecloedt,0.0,2,complete
3871,nbraunec,0.0,2,complete
3872,nbraunec,0.0,2,complete
3873,noah-curran,0.0,2,complete
3874,noah-curran,0.0,2,complete
3875,sanjitsama,0.0,2,complete
3876,sanjitsama,0.0,2,complete
3877,shivans,0.0,2,complete
3878,shivans,0.0,2,complete
3879,snugghash,0.0,2,complete
3880,snugghash,0.0,2,complete
3881,viswapurdue,0.0,2,complete
3882,viswapurdue,0.0,2,complete
3883,whipplem123,0.0,2,complete
3884,whipplem123,0.0,2,complete
3885,zhao744,0.0,2,complete
3886,zhao744,0.0,2,complete
3887,AkaGar,0.0,2,simple
3888,AkaGar,0.0,2,simple
3889,CampbellC2,0.0,2,simple
3890,CampbellC2,0.0,2,simple
3891,GeoffYart,0.0,2,simple
3892,GeoffYart,0.0,2,simple
3893,Ilyumzhinov,0.0,2,simple
3894,Ilyumzhinov,0.0,2,simple
3895,Jordan-Loeser,0.0,2,simple
3896,Jordan-Loeser,0.0,2,simple
3897,LukasMMarinovic,0.0,2,simple
3898,LukasMMarinovic,0.0,2,simple
3899,RCODI,0.0,2,simple
3900,RCODI,0.0,2,simple
3901,SionHu,0.0,2,simple
3902,SionHu,0.0,2,simple
3903,aclipfel,0.0,2,simple
3904,aclipfel,0.0,2,simple
3905,bzin22,0.0,2,simple
3906,bzin22,0.0,2,simple
3907,ecottle,0.0,2,simple
3908,ecottle,0.0,2,simple
3909,gshowal,0.0,2,simple
3910,gshowal,0.0,2,simple
3911,hihms,0.0,2,simple
3912,hihms,0.0,2,simple
3913,jmamaril25,0.0,2,simple
3914,jmamaril25,0.0,2,simple
3915,jmhunter4711,0.0,2,simple
3916,jmhunter4711,0.0,2,simple
3917,ko68,0.0,2,simple
3918,ko68,0.0,2,simple
3919,laurarotger,0.0,2,simple
3920,laurarotger,0.0,2,simple
3921,laurenjank,0.0,2,simple
3922,laurenjank,0.0,2,simple
3923,lennwgs,0.0,2,simple
3924,lennwgs,0.0,2,simple
3925,littlex2015,0.0,2,simple
3926,littlex2015,0.0,2,simple
3927,matson3,0.0,2,simple
3928,matson3,0.0,2,simple
3929,mdecloedt,0.0,2,simple
3930,mdecloedt,0.0,2,simple
3931,nbraunec,0.0,2,simple
3932,nbraunec,0.0,2,simple
3933,noah-curran,0.0,2,simple
3934,noah-curran,0.0,2,simple
3935,sanjitsama,0.0,2,simple
3936,sanjitsama,0.0,2,simple
3937,shivans,0.0,2,simple
3938,shivans,0.0,2,simple
3939,snugghash,0.0,2,simple
3940,snugghash,0.0,2,simple
3941,viswapurdue,0.0,2,simple
3942,viswapurdue,0.0,2,simple
3943,whipplem123,0.0,2,simple
3944,whipplem123,0.0,2,simple
3945,zhao744,0.0,2,simple
3946,zhao744,0.0,2,simple
3947,bzin22,0.0,3,maps
3948,bzin22,0.0,3,maps
3949,ecottle,0.0,3,maps
3950,ecottle,0.0,3,maps
3951,gshowal,0.0,3,maps
3952,gshowal,0.0,3,maps
3953,hihms,0.0,3,maps
3954,hihms,0.0,3,maps
3955,jmamaril25,0.0,3,maps
3956,jmamaril25,0.0,3,maps
3957,ko68,0.0,3,maps
3958,ko68,0.0,3,maps
3959,laurenjank,0.0,3,maps
3960,laurenjank,0.0,3,maps
3961,lennwgs,0.0,3,maps
3962,lennwgs,0.0,3,maps
3963,littlex2015,0.0,3,maps
3964,littlex2015,0.0,3,maps
3965,matson3,0.0,3,maps
3966,matson3,0.0,3,maps
3967,nbraunec,0.0,3,maps
3968,nbraunec,0.0,3,maps
3969,noah-curran,0.0,3,maps
3970,noah-curran,0.0,3,maps
3971,whipplem123,0.0,3,maps
3972,whipplem123,0.0,3,maps
3973,zhao744,0.0,3,maps
3974,zhao744,0.0,3,maps
3975,CampbellC2,0.0,3,complete
3976,CampbellC2,0.0,3,complete
3977,GeoffYart,0.0,3,complete
3978,GeoffYart,0.0,3,complete
3979,Ilyumzhinov,0.0,3,complete
3980,Ilyumzhinov,0.0,3,complete
3981,Jordan-Loeser,0.0,3,complete
3982,Jordan-Loeser,0.0,3,complete
3983,LukasMMarinovic,0.0,3,complete
3984,LukasMMarinovic,0.0,3,complete
3985,RCODI,0.0,3,complete
3986,RCODI,0.0,3,complete
3987,SionHu,0.0,3,complete
3988,SionHu,0.0,3,complete
3989,aclipfel,0.0,3,complete
3990,aclipfel,0.0,3,complete
3991,bzin22,0.0,3,complete
3992,bzin22,0.0,3,complete
3993,ecottle,0.0,3,complete
3994,ecottle,0.0,3,complete
3995,gshowal,0.0,3,complete
3996,gshowal,0.0,3,complete
3997,hihms,0.0,3,complete
3998,hihms,0.0,3,complete
3999,jmamaril25,0.0,3,complete
4000,jmamaril25,0.0,3,complete
4001,jmhunter4711,0.0,3,complete
4002,jmhunter4711,0.0,3,complete
4003,ko68,0.0,3,complete
4004,ko68,0.0,3,complete
4005,laurarotger,0.0,3,complete
4006,laurarotger,0.0,3,complete
4007,laurenjank,0.0,3,complete
4008,laurenjank,0.0,3,complete
4009,lennwgs,0.0,3,complete
4010,lennwgs,0.0,3,complete
4011,littlex2015,0.0,3,complete
4012,littlex2015,0.0,3,complete
4013,matson3,0.0,3,complete
4014,matson3,0.0,3,complete
4015,mdecloedt,0.0,3,complete
4016,mdecloedt,0.0,3,complete
4017,nbraunec,0.0,3,complete
4018,nbraunec,0.0,3,complete
4019,noah-curran,0.0,3,complete
4020,noah-curran,0.0,3,complete
4021,sanjitsama,0.0,3,complete
4022,sanjitsama,0.0,3,complete
4023,shivans,0.0,3,complete
4024,shivans,0.0,3,complete
4025,snugghash,0.0,3,complete
4026,snugghash,0.0,3,complete
4027,viswapurdue,0.0,3,complete
4028,viswapurdue,0.0,3,complete
4029,whipplem123,0.0,3,complete
4030,whipplem123,0.0,3,complete
4031,zhao744,0.0,3,complete
4032,zhao744,0.0,3,complete
4033,CampbellC2,0.0,3,simple
4034,CampbellC2,0.0,3,simple
4035,GeoffYart,0.0,3,simple
4036,GeoffYart,0.0,3,simple
4037,Ilyumzhinov,0.0,3,simple
4038,Ilyumzhinov,0.0,3,simple
4039,LukasMMarinovic,0.0,3,simple
4040,LukasMMarinovic,0.0,3,simple
4041,SionHu,0.0,3,simple
4042,SionHu,0.0,3,simple
4043,aclipfel,0.0,3,simple
4044,aclipfel,0.0,3,simple
4045,bzin22,0.0,3,simple
4046,bzin22,0.0,3,simple
4047,ecottle,0.0,3,simple
4048,ecottle,0.0,3,simple
4049,gshowal,0.0,3,simple
4050,gshowal,0.0,3,simple
4051,hihms,0.0,3,simple
4052,hihms,0.0,3,simple
4053,jmamaril25,0.0,3,simple
4054,jmamaril25,0.0,3,simple
4055,jmhunter4711,0.0,3,simple
4056,jmhunter4711,0.0,3,simple
4057,ko68,0.0,3,simple
4058,ko68,0.0,3,simple
4059,laurarotger,0.0,3,simple
4060,laurarotger,0.0,3,simple
4061,laurenjank,0.0,3,simple
4062,laurenjank,0.0,3,simple
4063,lennwgs,0.0,3,simple
4064,lennwgs,0.0,3,simple
4065,littlex2015,0.0,3,simple
4066,littlex2015,0.0,3,simple
4067,matson3,0.0,3,simple
4068,matson3,0.0,3,simple
4069,mdecloedt,0.0,3,simple
4070,mdecloedt,0.0,3,simple
4071,nbraunec,0.0,3,simple
4072,nbraunec,0.0,3,simple
4073,noah-curran,0.0,3,simple
4074,noah-curran,0.0,3,simple
4075,sanjitsama,0.0,3,simple
4076,sanjitsama,0.0,3,simple
4077,shivans,0.0,3,simple
4078,shivans,0.0,3,simple
4079,snugghash,0.0,3,simple
4080,snugghash,0.0,3,simple
4081,viswapurdue,0.0,3,simple
4082,viswapurdue,0.0,3,simple
4083,whipplem123,0.0,3,simple
4084,whipplem123,0.0,3,simple
4085,zhao744,0.0,3,simple
4086,zhao744,0.0,3,simple
4087,bzin22,0.0,4,maps
4088,bzin22,0.0,4,maps
4089,ecottle,0.0,4,maps
4090,ecottle,0.0,4,maps
4091,hihms,0.0,4,maps
4092,hihms,0.0,4,maps
4093,jmamaril25,0.0,4,maps
4094,jmamaril25,0.0,4,maps
4095,laurenjank,0.0,4,maps
4096,laurenjank,0.0,4,maps
4097,lennwgs,0.0,4,maps
4098,lennwgs,0.0,4,maps
4099,littlex2015,0.0,4,maps
4100,littlex2015,0.0,4,maps
4101,matson3,0.0,4,maps
4102,matson3,0.0,4,maps
4103,noah-curran,0.0,4,maps
4104,noah-curran,0.0,4,maps
4105,viswapurdue,0.0,4,maps
4106,viswapurdue,0.0,4,maps
4107,whipplem123,0.0,4,maps
4108,whipplem123,0.0,4,maps
4109,RCODI,0.0,4,charts
4110,RCODI,0.0,4,charts
4111,CampbellC2,0.0,4,complete
4112,CampbellC2,0.0,4,complete
4113,Ilyumzhinov,0.0,4,complete
4114,Ilyumzhinov,0.0,4,complete
4115,Jordan-Loeser,0.0,4,complete
4116,Jordan-Loeser,0.0,4,complete
4117,LukasMMarinovic,0.0,4,complete
4118,LukasMMarinovic,0.0,4,complete
4119,RCODI,0.0,4,complete
4120,RCODI,0.0,4,complete
4121,SionHu,0.0,4,complete
4122,SionHu,0.0,4,complete
4123,bzin22,0.0,4,complete
4124,bzin22,0.0,4,complete
4125,ecottle,0.0,4,complete
4126,ecottle,0.0,4,complete
4127,hihms,0.0,4,complete
4128,hihms,0.0,4,complete
4129,jmamaril25,0.0,4,complete
4130,jmamaril25,0.0,4,complete
4131,laurarotger,0.0,4,complete
4132,laurarotger,0.0,4,complete
4133,laurenjank,0.0,4,complete
4134,laurenjank,0.0,4,complete
4135,lennwgs,0.0,4,complete
4136,lennwgs,0.0,4,complete
4137,littlex2015,0.0,4,complete
4138,littlex2015,0.0,4,complete
4139,matson3,0.0,4,complete
4140,matson3,0.0,4,complete
4141,mdecloedt,0.0,4,complete
4142,mdecloedt,0.0,4,complete
4143,nbraunec,0.0,4,complete
4144,nbraunec,0.0,4,complete
4145,noah-curran,0.0,4,complete
4146,noah-curran,0.0,4,complete
4147,sanjitsama,0.0,4,complete
4148,sanjitsama,0.0,4,complete
4149,shivans,0.0,4,complete
4150,shivans,0.0,4,complete
4151,snugghash,0.0,4,complete
4152,snugghash,0.0,4,complete
4153,viswapurdue,0.0,4,complete
4154,viswapurdue,0.0,4,complete
4155,whipplem123,0.0,4,complete
4156,whipplem123,0.0,4,complete
4157,CampbellC2,0.0,4,simple
4158,CampbellC2,0.0,4,simple
4159,Ilyumzhinov,0.0,4,simple
4160,Ilyumzhinov,0.0,4,simple
4161,LukasMMarinovic,0.0,4,simple
4162,LukasMMarinovic,0.0,4,simple
4163,SionHu,0.0,4,simple
4164,SionHu,0.0,4,simple
4165,bzin22,0.0,4,simple
4166,bzin22,0.0,4,simple
4167,ecottle,0.0,4,simple
4168,ecottle,0.0,4,simple
4169,hihms,0.0,4,simple
4170,hihms,0.0,4,simple
4171,jmamaril25,0.0,4,simple
4172,jmamaril25,0.0,4,simple
4173,laurarotger,0.0,4,simple
4174,laurarotger,0.0,4,simple
4175,laurenjank,0.0,4,simple
4176,laurenjank,0.0,4,simple
4177,lennwgs,0.0,4,simple
4178,lennwgs,0.0,4,simple
4179,littlex2015,0.0,4,simple
4180,littlex2015,0.0,4,simple
4181,matson3,0.0,4,simple
4182,matson3,0.0,4,simple
4183,mdecloedt,0.0,4,simple
4184,mdecloedt,0.0,4,simple
4185,nbraunec,0.0,4,simple
4186,nbraunec,0.0,4,simple
4187,noah-curran,0.0,4,simple
4188,noah-curran,0.0,4,simple
4189,sanjitsama,0.0,4,simple
4190,sanjitsama,0.0,4,simple
4191,shivans,0.0,4,simple
4192,shivans,0.0,4,simple
4193,viswapurdue,0.0,4,simple
4194,viswapurdue,0.0,4,simple
4195,whipplem123,0.0,4,simple
4196,whipplem123,0.0,4,simple
4197,FredyRosero,0.0,1,maps
4198,LauraMolina,0.0,1,maps
4199,RafaelCruz15,0.0,1,maps
4200,davideperdomo,0.0,1,maps
4201,jannMorenoJ,0.0,1,maps
4202,pahigueraf,0.0,1,maps
4203,Acreed21,0.0,1,complete
4204,Camiioo,0.0,1,complete
4205,FredyRosero,0.0,1,complete
4206,JamerMejiaGarcia,0.0,1,complete
4207,Jfcastroh,0.0,1,complete
4208,LauraMolina,0.0,1,complete
4209,RafaelCruz15,0.0,1,complete
4210,adcorredorm,0.0,1,complete
4211,alebautis,0.0,1,complete
4212,ayperezc,0.0,1,complete
4213,bfprietoc,0.0,1,complete
4214,biherrerap,0.0,1,complete
4215,dahrojasca,0.0,1,complete
4216,davideperdomo,0.0,1,complete
4217,frnkbs,0.0,1,complete
4218,gahormigag,0.0,1,complete
4219,ironhacktech2,0.0,1,complete
4220,jannMorenoJ,0.0,1,complete
4221,jdgaitanf,0.0,1,complete
4222,nikolasto,0.0,1,complete
4223,pahigueraf,0.0,1,complete
4224,sarguellesr,0.0,1,complete
4225,uxjudges1,0.0,1,complete
4226,uxjudges,0.0,1,complete
4227,vvargasd,0.0,1,complete
4228,Acreed21,0.0,1,simple
4229,Camiioo,0.0,1,simple
4230,FredyRosero,0.0,1,simple
4231,JamerMejiaGarcia,0.0,1,simple
4232,Jfcastroh,0.0,1,simple
4233,LauraMolina,0.0,1,simple
4234,RafaelCruz15,0.0,1,simple
4235,adcorredorm,0.0,1,simple
4236,alebautis,0.0,1,simple
4237,ayperezc,0.0,1,simple
4238,bfprietoc,0.0,1,simple
4239,biherrerap,0.0,1,simple
4240,dahrojasca,0.0,1,simple
4241,davideperdomo,0.0,1,simple
4242,frnkbs,0.0,1,simple
4243,gahormigag,0.0,1,simple
4244,ironhacktech2,0.0,1,simple
4245,jannMorenoJ,0.0,1,simple
4246,jdgaitanf,0.0,1,simple
4247,nikolasto,0.0,1,simple
4248,pahigueraf,0.0,1,simple
4249,sarguellesr,0.0,1,simple
4250,uxjudges1,0.0,1,simple
4251,uxjudges,0.0,1,simple
4252,vvargasd,0.0,1,simple
4253,FredyRosero,0.0,2,maps
4254,JamerMejiaGarcia,0.0,2,maps
4255,LauraMolina,0.0,2,maps
4256,RafaelCruz15,0.0,2,maps
4257,adcorredorm,0.0,2,maps
4258,ayperezc,0.0,2,maps
4259,gimg1859,0.0,2,maps
4260,jdgaitanf,0.0,2,maps
4261,pahigueraf,0.0,2,maps
4262,sarguellesr,0.0,2,maps
4263,Acreed21,0.0,2,complete
4264,Camiioo,0.0,2,complete
4265,FredyRosero,0.0,2,complete
4266,JamerMejiaGarcia,0.0,2,complete
4267,Jfcastroh,0.0,2,complete
4268,LauraMolina,0.0,2,complete
4269,RafaelCruz15,0.0,2,complete
4270,adcorredorm,0.0,2,complete
4271,alebautis,0.0,2,complete
4272,ayperezc,0.0,2,complete
4273,bfprietoc,0.0,2,complete
4274,biherrerap,0.0,2,complete
4275,dahrojasca,0.0,2,complete
4276,davideperdomo,0.0,2,complete
4277,frnkbs,0.0,2,complete
4278,gahormigag,0.0,2,complete
4279,gimg1859,0.0,2,complete
4280,ironhacktech2,0.0,2,complete
4281,jannMorenoJ,0.0,2,complete
4282,jdgaitanf,0.0,2,complete
4283,nikolasto,0.0,2,complete
4284,pahigueraf,0.0,2,complete
4285,sarguellesr,0.0,2,complete
4286,uxjudges1,0.0,2,complete
4287,uxjudges,0.0,2,complete
4288,vvargasd,0.0,2,complete
4289,Acreed21,0.0,2,simple
4290,Camiioo,0.0,2,simple
4291,FredyRosero,0.0,2,simple
4292,JamerMejiaGarcia,0.0,2,simple
4293,Jfcastroh,0.0,2,simple
4294,LauraMolina,0.0,2,simple
4295,RafaelCruz15,0.0,2,simple
4296,adcorredorm,0.0,2,simple
4297,alebautis,0.0,2,simple
4298,ayperezc,0.0,2,simple
4299,bfprietoc,0.0,2,simple
4300,biherrerap,0.0,2,simple
4301,dahrojasca,0.0,2,simple
4302,frnkbs,0.0,2,simple
4303,gahormigag,0.0,2,simple
4304,gimg1859,0.0,2,simple
4305,ironhacktech2,0.0,2,simple
4306,jannMorenoJ,0.0,2,simple
4307,jdgaitanf,0.0,2,simple
4308,nikolasto,0.0,2,simple
4309,pahigueraf,0.0,2,simple
4310,sarguellesr,0.0,2,simple
4311,uxjudges1,0.0,2,simple
4312,uxjudges,0.0,2,simple
4313,vvargasd,0.0,2,simple
4314,Acreed21,0.0,3,maps
4315,Camiioo,0.0,3,maps
4316,FredyRosero,0.0,3,maps
4317,JamerMejiaGarcia,0.0,3,maps
4318,LauraMolina,0.0,3,maps
4319,RafaelCruz15,0.0,3,maps
4320,adcorredorm,0.0,3,maps
4321,ayperezc,0.0,3,maps
4322,biherrerap,0.0,3,maps
4323,gimg1859,0.0,3,maps
4324,pahigueraf,0.0,3,maps
4325,sarguellesr,0.0,3,maps
4326,pahigueraf,0.0,3,charts
4327,Acreed21,0.0,3,complete
4328,Camiioo,0.0,3,complete
4329,FredyRosero,0.0,3,complete
4330,JamerMejiaGarcia,0.0,3,complete
4331,Jfcastroh,0.0,3,complete
4332,LauraMolina,0.0,3,complete
4333,RafaelCruz15,0.0,3,complete
4334,adcorredorm,0.0,3,complete
4335,alebautis,0.0,3,complete
4336,ayperezc,0.0,3,complete
4337,bfprietoc,0.0,3,complete
4338,biherrerap,0.0,3,complete
4339,dahrojasca,0.0,3,complete
4340,davideperdomo,0.0,3,complete
4341,frnkbs,0.0,3,complete
4342,gahormigag,0.0,3,complete
4343,gimg1859,0.0,3,complete
4344,ironhacktech2,0.0,3,complete
4345,jannMorenoJ,0.0,3,complete
4346,jdgaitanf,0.0,3,complete
4347,nikolasto,0.0,3,complete
4348,pahigueraf,0.0,3,complete
4349,sarguellesr,0.0,3,complete
4350,uxjudges1,0.0,3,complete
4351,uxjudges,0.0,3,complete
4352,vvargasd,0.0,3,complete
4353,Acreed21,0.0,3,simple
4354,Camiioo,0.0,3,simple
4355,FredyRosero,0.0,3,simple
4356,JamerMejiaGarcia,0.0,3,simple
4357,Jfcastroh,0.0,3,simple
4358,LauraMolina,0.0,3,simple
4359,RafaelCruz15,0.0,3,simple
4360,adcorredorm,0.0,3,simple
4361,alebautis,0.0,3,simple
4362,ayperezc,0.0,3,simple
4363,bfprietoc,0.0,3,simple
4364,biherrerap,0.0,3,simple
4365,dahrojasca,0.0,3,simple
4366,frnkbs,0.0,3,simple
4367,gahormigag,0.0,3,simple
4368,gimg1859,0.0,3,simple
4369,ironhacktech2,0.0,3,simple
4370,jannMorenoJ,0.0,3,simple
4371,jdgaitanf,0.0,3,simple
4372,nikolasto,0.0,3,simple
4373,pahigueraf,0.0,3,simple
4374,sarguellesr,0.0,3,simple
4375,uxjudges1,0.0,3,simple
4376,uxjudges,0.0,3,simple
4377,vvargasd,0.0,3,simple
4378,FredyRosero,0.0,4,maps
4379,JamerMejiaGarcia,0.0,4,maps
4380,Jfcastroh,0.0,4,maps
4381,LauraMolina,0.0,4,maps
4382,RafaelCruz15,0.0,4,maps
4383,adcorredorm,0.0,4,maps
4384,ayperezc,0.0,4,maps
4385,biherrerap,0.0,4,maps
4386,davideperdomo,0.0,4,maps
4387,frnkbs,0.0,4,maps
4388,pahigueraf,0.0,4,maps
4389,sarguellesr,0.0,4,maps
4390,Acreed21,0.0,4,complete
4391,Camiioo,0.0,4,complete
4392,FredyRosero,0.0,4,complete
4393,JamerMejiaGarcia,0.0,4,complete
4394,Jfcastroh,0.0,4,complete
4395,LauraMolina,0.0,4,complete
4396,RafaelCruz15,0.0,4,complete
4397,adcorredorm,0.0,4,complete
4398,alebautis,0.0,4,complete
4399,ayperezc,0.0,4,complete
4400,bfprietoc,0.0,4,complete
4401,biherrerap,0.0,4,complete
4402,dahrojasca,0.0,4,complete
4403,davideperdomo,0.0,4,complete
4404,frnkbs,0.0,4,complete
4405,gahormigag,0.0,4,complete
4406,gimg1859,0.0,4,complete
4407,ironhacktech2,0.0,4,complete
4408,jannMorenoJ,0.0,4,complete
4409,jdgaitanf,0.0,4,complete
4410,nikolasto,0.0,4,complete
4411,pahigueraf,0.0,4,complete
4412,sarguellesr,0.0,4,complete
4413,uxjudges1,0.0,4,complete
4414,uxjudges,0.0,4,complete
4415,vvargasd,0.0,4,complete
4416,Acreed21,0.0,4,simple
4417,Camiioo,0.0,4,simple
4418,FredyRosero,0.0,4,simple
4419,JamerMejiaGarcia,0.0,4,simple
4420,Jfcastroh,0.0,4,simple
4421,LauraMolina,0.0,4,simple
4422,RafaelCruz15,0.0,4,simple
4423,adcorredorm,0.0,4,simple
4424,alebautis,0.0,4,simple
4425,ayperezc,0.0,4,simple
4426,bfprietoc,0.0,4,simple
4427,biherrerap,0.0,4,simple
4428,dahrojasca,0.0,4,simple
4429,davideperdomo,0.0,4,simple
4430,frnkbs,0.0,4,simple
4431,gahormigag,0.0,4,simple
4432,gimg1859,0.0,4,simple
4433,ironhacktech2,0.0,4,simple
4434,jannMorenoJ,0.0,4,simple
4435,jdgaitanf,0.0,4,simple
4436,nikolasto,0.0,4,simple
4437,pahigueraf,0.0,4,simple
4438,sarguellesr,0.0,4,simple
4439,uxjudges1,0.0,4,simple
4440,uxjudges,0.0,4,simple
4441,vvargasd,0.0,4,simple
4442,Caadiazsi,0.0,1,maps
4443,Joacampora,0.0,1,maps
4444,Juankmilo97,0.0,1,maps
4445,casc3798,0.0,1,maps
4446,diefrodriguezcha,0.0,1,maps
4447,federgolo,0.0,1,maps
4448,jaleonro,0.0,1,maps
4449,jsalcinar,0.0,1,maps
4450,nviverosb,0.0,1,maps
4451,olimita,0.0,1,maps
4452,serbatero,0.0,1,maps
4453,yaochoal,0.0,1,maps
4454,Alekzu,0.0,1,complete
4455,Anvido,0.0,1,complete
4456,Biopeligro,0.0,1,complete
4457,Caadiazsi,0.0,1,complete
4458,DavidsMartinez,0.0,1,complete
4459,DiegoAraque1207,0.0,1,complete
4460,GabrielUnal,0.0,1,complete
4461,Gavnic,0.0,1,complete
4462,Gusgal03,0.0,1,complete
4463,Joacampora,0.0,1,complete
4464,Juankmilo97,0.0,1,complete
4465,Jufcardenasmo,0.0,1,complete
4466,Ozai98,0.0,1,complete
4467,Sariilan,0.0,1,complete
4468,bsdiaza,0.0,1,complete
4469,casc3798,0.0,1,complete
4470,diefrodriguezcha,0.0,1,complete
4471,facuellarg,0.0,1,complete
4472,federgolo,0.0,1,complete
4473,garayf,0.0,1,complete
4474,jaleonro,0.0,1,complete
4475,jsalcinar,0.0,1,complete
4476,jssanchezo,0.0,1,complete
4477,nviverosb,0.0,1,complete
4478,olimita,0.0,1,complete
4479,sebcamacho1703,0.0,1,complete
4480,serbatero,0.0,1,complete
4481,xFortich,0.0,1,complete
4482,yaochoal,0.0,1,complete
4483,Alekzu,0.0,1,simple
4484,Anvido,0.0,1,simple
4485,Biopeligro,0.0,1,simple
4486,Caadiazsi,0.0,1,simple
4487,DavidsMartinez,0.0,1,simple
4488,DiegoAraque1207,0.0,1,simple
4489,GabrielUnal,0.0,1,simple
4490,Gavnic,0.0,1,simple
4491,Gusgal03,0.0,1,simple
4492,Joacampora,0.0,1,simple
4493,Juankmilo97,0.0,1,simple
4494,Jufcardenasmo,0.0,1,simple
4495,Ozai98,0.0,1,simple
4496,Sariilan,0.0,1,simple
4497,bsdiaza,0.0,1,simple
4498,casc3798,0.0,1,simple
4499,diefrodriguezcha,0.0,1,simple
4500,facuellarg,0.0,1,simple
4501,federgolo,0.0,1,simple
4502,garayf,0.0,1,simple
4503,jaleonro,0.0,1,simple
4504,jsalcinar,0.0,1,simple
4505,jssanchezo,0.0,1,simple
4506,olimita,0.0,1,simple
4507,sebcamacho1703,0.0,1,simple
4508,serbatero,0.0,1,simple
4509,xFortich,0.0,1,simple
4510,yaochoal,0.0,1,simple
4511,Joacampora,0.0,2,maps
4512,Juankmilo97,0.0,2,maps
4513,casc3798,0.0,2,maps
4514,diefrodriguezcha,0.0,2,maps
4515,federgolo,0.0,2,maps
4516,jaleonro,0.0,2,maps
4517,jsalcinar,0.0,2,maps
4518,nviverosb,0.0,2,maps
4519,olimita,0.0,2,maps
4520,serbatero,0.0,2,maps
4521,xFortich,0.0,2,maps
4522,yaochoal,0.0,2,maps
4523,Alekzu,0.0,2,complete
4524,Anvido,0.0,2,complete
4525,Biopeligro,0.0,2,complete
4526,Caadiazsi,0.0,2,complete
4527,DavidsMartinez,0.0,2,complete
4528,DiegoAraque1207,0.0,2,complete
4529,GabrielUnal,0.0,2,complete
4530,Gavnic,0.0,2,complete
4531,Gusgal03,0.0,2,complete
4532,Joacampora,0.0,2,complete
4533,Juankmilo97,0.0,2,complete
4534,Jufcardenasmo,0.0,2,complete
4535,Ozai98,0.0,2,complete
4536,Sariilan,0.0,2,complete
4537,bsdiaza,0.0,2,complete
4538,casc3798,0.0,2,complete
4539,diefrodriguezcha,0.0,2,complete
4540,facuellarg,0.0,2,complete
4541,federgolo,0.0,2,complete
4542,garayf,0.0,2,complete
4543,jaleonro,0.0,2,complete
4544,jsalcinar,0.0,2,complete
4545,jssanchezo,0.0,2,complete
4546,nviverosb,0.0,2,complete
4547,olimita,0.0,2,complete
4548,sebcamacho1703,0.0,2,complete
4549,serbatero,0.0,2,complete
4550,xFortich,0.0,2,complete
4551,yaochoal,0.0,2,complete
4552,Alekzu,0.0,2,simple
4553,Anvido,0.0,2,simple
4554,Biopeligro,0.0,2,simple
4555,Caadiazsi,0.0,2,simple
4556,DavidsMartinez,0.0,2,simple
4557,DiegoAraque1207,0.0,2,simple
4558,GabrielUnal,0.0,2,simple
4559,Gavnic,0.0,2,simple
4560,Gusgal03,0.0,2,simple
4561,Joacampora,0.0,2,simple
4562,Juankmilo97,0.0,2,simple
4563,Jufcardenasmo,0.0,2,simple
4564,Ozai98,0.0,2,simple
4565,Sariilan,0.0,2,simple
4566,bsdiaza,0.0,2,simple
4567,casc3798,0.0,2,simple
4568,diefrodriguezcha,0.0,2,simple
4569,facuellarg,0.0,2,simple
4570,federgolo,0.0,2,simple
4571,garayf,0.0,2,simple
4572,jaleonro,0.0,2,simple
4573,jsalcinar,0.0,2,simple
4574,jssanchezo,0.0,2,simple
4575,nviverosb,0.0,2,simple
4576,olimita,0.0,2,simple
4577,sebcamacho1703,0.0,2,simple
4578,serbatero,0.0,2,simple
4579,xFortich,0.0,2,simple
4580,yaochoal,0.0,2,simple
4581,DiegoAraque1207,0.0,3,maps
4582,GabrielUnal,0.0,3,maps
4583,Joacampora,0.0,3,maps
4584,Juankmilo97,0.0,3,maps
4585,bsdiaza,0.0,3,maps
4586,casc3798,0.0,3,maps
4587,diefrodriguezcha,0.0,3,maps
4588,federgolo,0.0,3,maps
4589,nviverosb,0.0,3,maps
4590,olimita,0.0,3,maps
4591,serbatero,0.0,3,maps
4592,yaochoal,0.0,3,maps
4593,Alekzu,0.0,3,complete
4594,Anvido,0.0,3,complete
4595,Biopeligro,0.0,3,complete
4596,Caadiazsi,0.0,3,complete
4597,DavidsMartinez,0.0,3,complete
4598,DiegoAraque1207,0.0,3,complete
4599,GabrielUnal,0.0,3,complete
4600,Gavnic,0.0,3,complete
4601,Gusgal03,0.0,3,complete
4602,Joacampora,0.0,3,complete
4603,Juankmilo97,0.0,3,complete
